tsne1,tsne2,clusters
-31.70783,-77.4493,1
30.442905,50.34725,1
-86.10081,-24.90982,2
30.136362,49.44236,1
-77.451,-28.66101,2
-77.212944,-21.618338,2
-77.49688,8.127155,2
-73.90312,-34.43654,2
-89.90578,-31.22947,2
-68.26168,-63.77597,2
-31.063156,13.069265,2
-73.83497,-34.394188,2
-55.82606,-4.320284,2
-90.69718,-24.010916,2
-89.44225,-26.493961,2
-86.45228,-26.122559,2
-45.352848,-0.8282746,2
-24.430048,54.15745,2
-80.639336,-38.999836,2
-62.78526,-7.6043477,2
-84.85572,-0.99189305,2
-69.30498,-20.198112,2
-70.60662,-22.196371,2
-60.85862,-19.74616,2
-71.529,-11.702458,2
-71.625404,-28.876411,2
-57.044052,-5.2784233,2
-79.28966,-27.275263,2
-93.85325,-16.04765,2
-85.60425,-9.590092,2
-42.191845,46.975098,2
-31.130278,27.597395,2
-43.352707,47.79691,2
-42.40129,47.169586,2
21.739742,-60.01376,1
-65.76391,-92.12376,2
-48.218792,-83.72016,2
-42.506794,-75.05405,2
-46.548363,-94.58161,2
-52.02736,52.870506,2
-53.299835,-31.702175,2
-87.97443,0.055212278,2
-44.45709,9.895019,2
-46.50833,7.765644,2
-54.575737,-56.10498,2
-43.872543,46.477783,2
-81.8949,-21.303307,2
-26.85687,13.186615,2
64.99205,-54.243156,1
-25.791075,9.894055,1
-17.425999,48.816563,2
-88.044395,-8.405989,2
-59.26051,17.992561,2
-46.621246,47.75947,2
-104.129745,-0.09298011,2
-32.221527,29.966223,2
-28.548111,29.491104,2
-70.80929,32.29112,2
-43.983482,10.5961895,2
-97.75618,14.201482,2
-36.509567,38.882256,2
-35.678703,29.134401,2
-52.46359,-91.92657,2
-46.828228,-96.837105,2
-22.359776,26.400734,2
-37.94625,-70.204544,2
-46.239964,-90.25156,2
-47.15902,-95.72184,2
-58.453953,-67.48716,2
-25.99446,25.16067,2
-59.40369,-84.56011,2
-82.15613,37.226032,2
-66.569405,-85.19061,2
-33.058212,16.621742,2
-43.06446,39.166477,2
-41.958733,-84.230644,2
-54.99843,-89.63254,2
-44.113705,-87.031975,2
-54.67344,-93.61446,2
-22.359776,26.400734,2
-54.21972,-92.29845,2
-46.826893,-96.83586,2
-52.465374,-91.929825,2
-56.489,-78.970665,2
-26.323345,29.050314,2
-48.69456,-0.22164868,2
7.453009,26.502153,1
-43.28537,26.207636,2
-59.275826,21.425905,2
-39.77159,-66.56864,2
-23.49219,34.102013,1
-19.782389,29.022963,2
-42.908863,28.007755,2
-64.85849,24.85846,2
-5.4718966,15.984063,2
-54.305653,-64.89814,2
-22.558384,26.017477,2
-22.652666,28.058092,2
-39.9038,-67.32234,2
-71.97531,10.963751,2
-58.00927,-9.082866,2
-42.860203,-57.958786,2
-56.769352,-9.1015,2
-54.013985,-82.00281,2
-47.07665,0.04508857,2
-55.757168,-78.5501,2
-43.481033,38.416817,2
-44.18057,-58.808826,2
-9.328659,20.380396,2
-48.826435,1.8405898,2
-42.774456,18.056078,2
-31.96115,19.006813,2
-27.280869,53.34133,2
-28.972784,24.021933,2
-30.939613,30.299244,2
-29.72371,22.419771,2
-27.930487,18.269533,2
-42.35656,-66.554825,2
-27.818417,30.442398,1
-60.04822,-67.42081,2
-57.06477,-63.92371,2
-27.529654,21.105192,2
-41.83389,-1.2239926,2
-32.245052,23.264973,2
-20.40227,27.175962,2
-26.174864,29.484674,1
-8.759232,22.12204,1
-26.875711,26.75726,2
-46.73403,-88.39791,2
-44.180767,-58.80838,2
-26.875711,26.75726,2
-71.34096,-1.4947287,2
-60.048195,-67.42021,2
-27.930666,18.269392,2
-27.818417,30.442398,1
-42.890995,-81.76572,2
-48.876633,2.2949173,2
-54.00374,-6.2981033,2
-9.328659,20.380396,2
-40.674797,33.2282,2
-42.081947,-72.82359,2
-58.00927,-9.082866,2
-23.47315,27.617727,2
-34.95448,-68.68757,2
-31.796158,18.723606,2
-71.97526,10.964736,2
-46.42075,4.0508337,2
-44.69206,-82.3664,2
-27.52903,21.102974,2
-42.7996,-71.04761,2
-22.90227,22.238499,2
-11.2677965,-4.690729,2
-11.361164,23.39685,1
-28.005339,21.917286,2
-29.321156,23.041582,2
-43.787148,3.2732277,2
-54.015144,-82.00134,2
-54.305653,-64.89814,2
7.512146,26.931541,1
27.886848,43.857212,1
-32.2558,24.11712,2
-79.37373,-49.941498,2
-40.6149,4.822908,2
-96.513504,19.168997,2
33.118145,80.56853,2
-45.469437,-82.70024,2
-28.59594,23.059944,2
-41.563004,-73.16859,2
-48.57415,-87.62601,2
-49.00354,2.1504586,2
-48.95509,2.1668808,2
-43.42241,10.826223,2
-34.765526,27.304815,2
-12.112504,21.98209,2
-70.260315,35.550236,2
-27.409607,22.20131,2
-16.510292,58.495216,2
-53.956722,-80.756905,2
-54.14475,-8.406362,2
-9.274108,57.98937,0
-54.314133,50.742004,0
-77.27307,32.271553,2
-23.529974,38.838757,1
-23.739553,27.703566,2
-31.121187,32.818687,2
-45.091557,38.926754,2
-69.129906,2.1419485,2
-71.0974,-2.8851485,2
-58.46176,-78.72171,2
-48.7721,-86.449554,2
-54.370937,-89.42371,2
-27.745874,20.700727,2
-27.13486,19.995035,2
-48.96506,-86.56353,2
-20.65583,27.11327,2
-41.256336,-69.73943,2
-41.09854,-75.18685,2
-55.510914,-81.21896,2
-50.283707,-79.16061,2
-12.10489,50.46155,2
-18.755291,28.613556,2
-50.662174,-64.89453,2
-40.908176,-70.40661,2
-27.87107,21.81675,2
-68.087326,-2.89774,2
-41.258404,-69.743195,2
-47.60707,-85.23738,2
-27.525694,22.107327,2
-55.510967,-81.21899,2
-16.086525,58.60629,2
-27.088488,21.450335,2
-46.023888,-84.7551,2
-47.150414,-85.4488,2
-48.92498,0.7012282,2
-18.084082,33.729748,2
-56.139435,-79.76274,2
-23.324945,26.359184,2
-44.187042,-83.74092,2
-43.455997,-58.01548,2
-48.2233,5.798883,2
-29.815704,22.604864,2
-53.974277,-80.17257,2
-48.085583,-85.51592,2
5.0454564,32.784744,1
-52.361683,-90.28353,2
-47.884457,-65.00303,2
-76.21817,-28.836193,2
-35.80445,32.995995,2
-60.402424,-74.79867,2
-63.438118,-73.45471,2
-48.02638,0.6773288,2
-29.234152,23.464233,2
-56.130733,-78.99311,2
6.7881885,26.432209,1
-45.467514,-94.80379,2
-43.635742,-84.29129,2
-54.26024,-64.649956,2
-77.92307,-6.63159,2
-54.802124,-88.21251,2
-20.709093,26.27937,2
-84.691124,-16.130733,2
-82.907005,-83.00003,2
-52.360355,-90.282,2
-53.473373,-91.02704,2
-49.792763,-94.10231,2
-21.082994,28.529156,2
-53.64181,-80.332016,2
-54.802124,-88.21251,2
-49.58767,-82.93687,2
-76.21817,-28.836193,2
-60.402424,-74.79867,2
-54.922657,-82.05724,2
-38.696415,-71.30883,2
4.8612475,32.6726,1
-80.35191,-52.215073,2
-22.587845,30.6446,2
-22.58788,30.644186,2
-72.589226,-51.827053,2
-39.758587,-84.10351,2
-13.77574,23.016382,2
-66.29592,-71.20809,2
-27.463787,26.621964,2
-67.63474,-19.826357,2
-43.39582,-83.19329,2
-55.515865,-64.06523,2
-54.441734,-7.0793366,2
-48.860596,-83.58619,2
-41.226646,-74.73733,2
-42.80447,-71.89009,2
-55.84394,-66.74061,2
-43.279526,-83.31999,2
-54.018177,-90.08009,2
-44.49131,-83.77637,2
-57.51608,-70.18427,2
-58.48583,-68.038795,2
-59.427025,-68.66261,2
-47.7813,-85.10001,2
-65.95479,-81.47225,2
-68.86245,-7.483793,2
-57.12598,-8.872169,2
-44.4379,-84.30133,2
-38.758064,-71.92689,2
-57.71766,-69.829,2
-26.819788,19.482332,2
-13.991125,55.381718,2
-55.18813,-8.6177025,2
-54.526115,-7.4326043,2
-54.142548,-88.751205,2
-45.35681,-83.59451,2
-39.2968,-72.135025,2
-44.23133,3.513399,2
-12.626944,22.93796,2
-54.175785,-29.405298,2
-44.433876,-84.30599,2
-52.43206,-82.758965,2
-39.279713,-72.06781,2
-47.35421,-83.942986,2
-9.820401,20.767591,2
-80.58729,-38.930344,2
-58.71511,-67.61142,2
-46.189785,3.8727295,2
-54.238438,-64.93902,2
-66.2954,-71.208435,2
-10.670927,20.843222,2
-67.36655,-21.320808,2
-68.20014,-4.887139,2
-31.289762,-79.663574,1
-55.91793,-63.963898,2
-79.64682,-49.764404,2
-8.805286,22.200567,1
-71.31945,-0.9429615,2
-69.113594,-6.97441,2
-52.911514,-69.602135,2
-49.142605,-33.81754,2
-37.596844,-69.730995,2
-45.862644,-65.38272,2
-32.198776,-73.58382,1
24.423616,55.57093,1
-41.165688,-94.86779,2
-23.12809,34.576515,1
-59.80077,-84.77151,2
-59.31633,-84.61714,2
-61.76116,37.607418,2
-62.26864,18.031904,2
-32.430775,25.242064,2
-59.431004,-84.38348,2
-48.106617,-75.2303,2
-48.887592,-74.949776,2
-49.95294,-67.30256,2
-51.71851,-84.27815,2
-34.79374,27.317896,2
-60.048283,-75.76917,2
-50.354313,-74.36291,2
-49.36757,-74.90921,2
-34.330185,27.1849,2
-50.743183,-74.192986,2
-59.766876,-84.71535,2
-48.789787,-81.35096,2
-70.00735,-79.95878,2
-43.565044,-82.87911,2
-41.68803,-72.900345,2
-11.397193,43.91349,1
-37.722504,-70.11682,2
-42.22937,-86.58374,2
-40.98453,16.262701,2
-55.290478,-71.07779,2
-74.52016,-4.9232597,2
-104.356415,-0.08908949,2
-95.86537,-5.7752166,2
-90.80002,3.367455,2
-95.72599,-5.7819753,2
-86.33378,-6.771844,2
-82.39165,28.828312,2
-93.33977,19.62062,2
-43.45587,-90.689705,2
-49.61288,-82.998795,2
-47.387676,-94.947525,2
-46.72849,-88.51464,2
-53.360138,-81.64616,2
-29.69999,22.279482,2
-48.01065,-88.866806,2
-28.165026,21.213192,2
-69.51662,-6.420343,2
-72.43804,-72.03763,2
-8.367671,30.862133,2
-68.003494,-4.951499,2
-15.382169,54.30403,2
-46.75085,-0.16101664,2
-53.334957,-80.48904,2
-46.75085,-0.16101664,2
-71.2935,-1.6090437,2
15.226111,41.219017,1
-4.407268,-104.97258,1
31.473846,-3.9255302,1
-10.34326,-105.9805,1
56.23446,-68.433914,1
1.4252268,-6.393694,1
28.711033,87.11151,1
34.801464,87.11395,0
-46.982513,-73.7572,2
-27.009668,-81.24427,2
-46.928658,-73.679184,2
34.928337,87.22719,1
-59.19946,-77.9518,2
-36.37247,-89.10518,1
-57.069046,-72.45965,2
-66.463005,-66.95534,2
-5.7068877,32.316708,2
6.488997,20.86845,1
-61.395775,-71.9552,2
-8.430681,0.71754414,1
-66.25116,-67.526115,2
43.25074,90.596405,1
20.550472,-42.70199,1
-24.4138,54.60284,2
-40.929432,-43.799328,1
1.0755706,-94.333954,1
-16.024519,58.79879,2
27.856054,-81.2239,1
1.1419789,-94.510284,1
-72.98547,-60.15213,2
82.512024,-15.191167,1
-5.6728764,32.330708,2
-16.554556,-117.7606,2
-49.949818,-32.151943,2
-19.56088,9.711303,2
-27.423351,-87.51321,2
-12.006854,30.352327,1
-32.75951,16.080496,2
-56.80005,-70.44639,2
-47.875465,-75.51794,2
-39.001835,-73.81865,2
-52.59618,-85.00091,2
-43.649403,31.710337,2
-55.561405,-78.576584,2
15.722113,60.790184,1
-84.9243,-8.740101,2
-56.078785,-83.29131,2
-65.5718,-5.015062,2
-63.05934,-9.767535,2
-74.97242,-27.525059,2
-76.65659,42.03296,2
-86.39323,-11.837607,2
-43.943974,-63.31579,2
-73.569595,36.827675,2
-58.35432,-30.170269,2
-60.119606,-30.033585,2
-90.38509,-31.237608,2
-23.839468,38.521503,1
-40.369595,40.628693,2
-35.804638,24.148973,2
-22.512257,28.947372,2
-34.77204,26.613937,2
-40.09121,39.302814,2
-40.275364,39.266537,2
-27.802973,5.702288,2
-21.960901,25.235903,2
-41.955654,-75.27953,2
-27.695206,29.765759,2
-58.62553,31.824537,2
-41.349766,33.11303,2
-28.341064,29.271652,2
-45.90235,10.581797,2
27.209272,38.542175,1
33.65648,80.35053,1
4.297882,33.38947,1
-31.185837,-78.63658,2
-39.439228,-91.878044,2
-56.211006,-83.81817,2
-34.46219,-74.02845,2
-42.29533,-69.651695,2
-39.619553,-63.60542,2
-55.943233,18.055683,2
-46.654842,-88.588455,2
-72.51371,36.193256,2
-36.488934,-72.0652,2
-71.81626,-29.070414,2
-44.484467,-60.38109,2
-44.513023,-60.585945,2
-70.62023,-22.641077,2
-31.076223,-75.772446,1
-25.475626,11.734608,2
-32.608376,-75.311264,1
-40.454193,-5.7796183,2
-75.99014,-54.635582,2
-46.19928,-84.79667,2
-26.6928,27.226816,2
-32.91571,-76.205574,1
-74.335915,-69.25472,2
-44.51804,-60.28262,2
-43.120533,-95.87396,2
-42.596886,-95.33984,2
-43.28875,-85.41174,2
-29.05332,15.49333,2
6.3820453,36.44088,1
-69.09516,-77.4803,2
-42.9407,-98.83856,2
-27.247492,31.72767,2
-32.83887,-76.06262,1
-43.248875,11.023582,2
-18.793953,31.635647,1
-42.490074,4.0994363,2
-39.80881,4.8983755,2
-42.427917,-97.76284,2
-39.450287,-93.241196,2
27.296505,48.04312,1
-32.938564,-76.259514,1
-21.810638,32.40615,2
-36.450653,-84.793884,1
-36.491325,-84.81127,1
-61.184036,-77.853165,2
-34.250782,-77.96634,2
-39.49863,-93.502365,2
-53.186428,-97.533676,2
-25.495682,3.337621,2
-29.147076,23.455944,2
6.7177854,26.331686,1
-28.076,21.086384,2
-93.88346,18.67575,2
-46.965958,59.065212,2
-104.55363,2.2161047,2
-42.969753,-81.37116,2
-65.030174,-73.61684,2
-61.148018,13.560792,2
-47.82011,-83.429794,2
-46.16654,-88.585045,2
-55.09244,-86.29778,2
-41.905716,-75.10323,2
-64.64917,-70.41999,2
-54.756344,-86.15208,2
-77.32983,32.261597,2
-62.46063,-83.01588,2
-64.64917,-70.41999,2
-79.39338,-78.58015,2
-54.287594,-55.993404,2
-67.37906,-78.52812,2
-77.65838,-46.663994,2
-77.65802,-46.664223,2
-67.62295,-4.084568,2
-41.989517,-82.397125,2
-33.071854,24.53163,2
-62.733482,-57.64646,2
-66.281296,-60.219784,2
-29.117397,-89.0924,2
-63.094013,-56.725155,2
-39.02915,-83.122894,2
-47.362637,-53.643494,2
-57.508205,-73.062195,2
-29.116783,-89.09224,2
-62.68542,-57.80203,2
-39.028217,-83.12051,2
-58.32481,-62.00596,2
-62.733986,-57.64503,2
-63.425266,-56.571735,2
-52.698986,-50.268272,2
-62.75408,-59.300945,2
-62.684498,-57.802044,2
-63.425266,-56.571735,2
-63.094013,-56.725155,2
-66.281296,-60.219784,2
-57.50781,-73.05637,2
-62.754055,-59.301197,2
-52.698986,-50.268272,2
-58.01202,-61.987774,2
-47.361965,-53.642956,2
-58.011517,-61.988873,2
-58.324326,-62.007694,2
17.66392,96.89077,0
-59.71506,-69.21097,2
-35.281876,-82.49326,1
-59.48125,-69.49123,2
2.369017,77.67349,0
2.369017,77.67349,0
-64.804756,60.25963,2
-78.89242,-55.620094,2
-86.6338,-78.865746,2
-53.39128,-53.658463,2
-80.795586,-56.461456,2
-67.22654,-64.83176,2
-48.375767,-95.062355,2
-77.22092,42.141727,2
-105.876724,19.91301,2
-51.99395,-70.43721,2
-65.96771,-62.941727,2
-51.80373,-70.46094,2
-67.09725,-69.193726,2
-53.090027,-69.507164,2
-67.09697,-69.19416,2
-55.03851,-70.529724,2
-57.105087,-70.23223,2
-69.005875,-10.883528,2
-53.11888,-69.50091,2
-55.038784,-70.52958,2
-57.105198,-70.23231,2
-54.02003,-68.35363,2
-68.5992,-67.19648,2
-103.552315,-7.2169113,2
-48.296413,-79.567345,2
-49.784927,-75.84714,2
-53.191074,-84.1311,2
-51.216003,-71.29635,2
-79.38195,-56.301792,2
-67.6492,22.560877,2
-50.258972,-75.30857,2
-49.913994,81.08619,0
-72.44991,-60.31594,2
-67.30905,-62.177444,2
-59.71506,-69.21097,2
-66.61014,-62.616558,2
2.369017,77.67349,0
-83.35279,-54.295876,2
-80.99904,-56.324013,2
-64.835365,60.163765,2
-49.729923,-76.05664,2
-52.63327,-4.74098,2
-77.2359,42.14256,2
-48.160175,65.88107,0
-53.39821,-53.681026,2
-48.547638,-95.059,2
-95.98851,39.33627,2
-49.29489,-74.964775,2
-103.536644,-7.2157273,2
-51.241673,-71.31398,2
-79.33778,-56.360134,2
-72.31176,-60.339302,2
-43.718273,103.75185,0
-90.79386,-68.07582,2
-85.86,-55.03421,2
-45.573586,-92.67376,2
-53.08888,-69.50658,2
-48.811745,-64.18116,2
-39.029007,-83.121765,2
-58.323944,-62.0072,2
-62.733986,-57.64503,2
-52.698986,-50.268272,2
-63.097443,-56.72385,2
-66.28215,-60.21812,2
-62.68462,-57.802074,2
-29.117397,-89.0924,2
-62.7539,-59.301136,2
-63.425858,-56.572514,2
-47.361965,-53.642956,2
-58.01183,-61.987854,2
-57.50693,-73.06026,2
-55.038902,-70.53409,2
-67.09555,-69.195724,2
-69.005875,-10.883528,2
-53.114464,-69.50146,2
-65.9677,-62.941944,2
-51.80373,-70.46094,2
-53.090027,-69.507164,2
-54.02003,-68.35363,2
-54.01865,-68.35287,2
-73.25421,-51.458687,2
-55.46729,-78.568924,2
-49.921677,81.08475,0
-26.63818,118.30875,0
-42.345932,-85.64929,2
-61.685802,-71.968956,2
-57.24614,-79.99176,2
-51.10202,-70.37969,2
2.369017,77.67349,0
-48.244984,65.919975,0
-51.05705,-70.93851,2
-80.935394,-56.368103,2
-95.89415,39.279354,2
-103.56684,-7.2061405,2
-79.42997,-59.10485,2
-48.29573,-79.56105,2
-51.156372,-71.62869,2
-53.234978,-84.098595,2
-79.382126,-56.31497,2
-51.221092,-71.301544,2
-72.11499,-60.38884,2
-78.06536,-57.79325,2
-55.582245,-84.19296,2
-43.71736,103.83071,0
-85.86036,-55.022144,2
-49.92124,81.08307,0
-85.87424,-67.36462,2
2.369017,77.67349,0
-55.474888,-78.57637,2
-67.13506,-65.0239,2
-73.25541,-51.45898,2
-57.105198,-70.23231,2
-49.776024,-75.86094,2
-65.96771,-62.941727,2
-50.26132,-75.310844,2
-62.75397,-59.300926,2
-52.698013,-50.267532,2
-29.117388,-89.09297,2
-62.73317,-57.644318,2
-39.029976,-83.12305,2
-63.425858,-56.572514,2
-47.362637,-53.643494,2
-62.68603,-57.802135,2
-58.011436,-61.986763,2
-63.098362,-56.722507,2
-66.28259,-60.22156,2
-57.508205,-73.062195,2
-58.323803,-62.009438,2
-60.155106,-67.455536,2
-66.61361,-62.614082,2
-35.281876,-82.49326,1
2.369017,77.67349,0
-53.39179,-53.7862,2
-60.613106,-90.57764,2
-78.87228,-55.525753,2
-83.24406,-54.103867,2
-48.26698,66.069336,0
-64.82769,60.18747,2
-85.83673,-67.892784,2
-51.077038,-70.486015,2
-81.004944,-56.32327,2
-49.73696,-76.060646,2
-77.22191,42.128613,2
-48.80912,-64.18044,2
-73.25493,-51.458885,2
-51.80373,-70.46094,2
-67.09759,-69.19344,2
-53.119846,-69.50577,2
-55.03953,-70.5298,2
-69.005875,-10.883528,2
-49.290726,-74.963554,2
-51.10769,-71.53053,2
-53.20484,-84.14241,2
-79.42461,-59.105354,2
-51.49414,-71.58223,2
-79.33939,-56.37513,2
-72.28839,-60.33361,2
-85.89079,-55.03953,2
-49.92076,81.08565,0
-67.67474,22.585903,2
-43.727444,103.746475,0
-90.68319,-68.12062,2
-78.42708,-57.84674,2
-35.281876,-82.49326,1
-56.92451,56.84938,0
-67.30905,-62.177444,2
-51.102684,-70.37602,2
-57.24614,-79.99176,2
-68.60624,-67.19733,2
-78.47396,-57.8366,2
-60.159946,-67.44957,2
-51.103138,-70.377655,2
-67.30674,-62.1758,2
-67.676674,22.649347,2
-50.25493,-75.30549,2
-56.919872,56.857742,0
-26.667273,118.29832,0
-42.34664,-85.650185,2
-60.810307,-72.338646,2
-42.346157,-85.64963,2
-57.374187,-70.849976,2
-60.159946,-67.44957,2
-55.43565,-78.568085,2
-95.98593,39.32874,2
-26.648932,118.29658,0
-43.722977,103.839066,0
-55.583878,-84.19618,2
-62.73317,-57.644318,2
-63.098362,-56.722507,2
-39.02833,-83.12236,2
-62.684498,-57.802044,2
-58.011696,-61.987858,2
-62.754223,-59.300938,2
-66.28133,-60.218334,2
-47.362637,-53.643494,2
-52.698986,-50.268272,2
-29.116257,-89.0935,2
-57.508205,-73.062195,2
-58.324726,-62.0064,2
-63.425858,-56.572514,2
-67.30905,-62.177444,2
-55.901424,-65.08269,2
-43.162193,-80.91145,2
-57.375217,-70.84867,2
-60.163322,-67.45301,2
2.369017,77.67349,0
-67.13146,-65.00363,2
2.369017,77.67349,0
-50.969093,-70.50071,2
-92.643166,-67.77821,2
-80.85202,-56.465256,2
-52.679413,-4.75183,2
-105.92833,19.807203,2
-55.47376,-78.576805,2
-51.99395,-70.43721,2
-55.03887,-70.52438,2
-54.01842,-68.35238,2
-67.099106,-69.19491,2
-73.2521,-51.457214,2
-51.80373,-70.46094,2
-65.96642,-62.942226,2
-69.005875,-10.883528,2
-53.08926,-69.50656,2
-53.210228,-84.1434,2
-49.295116,-74.96244,2
-103.56162,-7.2106657,2
-49.79771,-75.86046,2
-51.542377,-71.63995,2
-79.263084,-56.521473,2
-43.704853,103.77852,0
-72.29853,-60.344425,2
-49.8936,81.11522,0
-43.165306,-80.91661,2
-55.90046,-65.08873,2
-61.685287,-71.970726,2
-57.246307,-79.99224,2
-66.613655,-62.615208,2
-50.945625,-70.49131,2
2.369017,77.67349,0
-48.258507,65.91615,0
-48.81033,-64.181305,2
-73.253815,-51.457695,2
-53.19313,-84.12791,2
-48.29457,-79.55154,2
-47.362637,-53.643494,2
-52.698006,-50.267555,2
-39.030735,-83.12232,2
-62.733482,-57.64646,2
-66.282295,-60.21861,2
-58.323803,-62.00434,2
-29.117537,-89.09321,2
-62.68562,-57.802246,2
-62.752987,-59.29994,2
-57.50751,-73.065605,2
-58.01202,-61.987774,2
-63.425858,-56.572514,2
-63.099766,-56.72331,2
-59.713818,-69.20851,2
-61.682987,-71.96646,2
-43.165306,-80.91661,2
-35.281876,-82.49326,1
-67.30905,-62.177444,2
-42.343586,-85.65495,2
-55.90091,-65.08476,2
2.369017,77.67349,0
-50.94961,-70.499466,2
-95.98302,39.33491,2
-83.48607,-54.537487,2
-49.753017,-76.059746,2
-80.744896,-56.46983,2
-85.86066,-67.219345,2
-52.682407,-4.756624,2
-51.80373,-70.46094,2
-68.60674,-67.1975,2
-57.105198,-70.23231,2
-67.09705,-69.19403,2
-51.99395,-70.43721,2
-55.037674,-70.53116,2
-49.795406,-75.86153,2
-51.2196,-71.30144,2
-79.24757,-56.53596,2
-72.28205,-60.3349,2
-50.259346,-75.31192,2
-56.934177,56.83206,0
-51.098186,-70.48796,2
-78.97516,-55.734592,2
-51.101112,-70.94495,2
-73.25864,-51.45807,2
2.369017,77.67349,0
-69.99558,-64.422615,2
-34.635212,-75.66687,1
-19.361359,9.613437,2
-65.410706,-62.77048,2
-56.046425,-66.24933,2
-55.431988,-67.10329,2
-64.4646,-62.772346,2
-74.6992,34.324783,2
-56.820343,50.414906,2
-92.74759,13.044583,2
-92.59222,11.906722,2
-85.51675,-6.824796,2
-77.40021,0.17041755,2
-42.93046,-95.85893,2
-95.67866,3.970181,2
-99.70052,-2.6651323,2
-98.889984,3.0469508,2
-56.247692,44.14299,2
-71.576805,-0.031468093,2
-33.380623,30.669825,2
-63.38077,-84.254036,2
-79.1789,-56.333244,2
-36.0486,-85.718285,1
-53.32939,-89.66256,2
-53.738327,-89.62618,2
-77.550476,-57.87692,2
-79.77156,10.729288,2
-38.06452,11.870988,2
-53.49986,-56.668175,2
-92.41491,-7.5587883,2
-85.72434,-7.007882,2
-26.389982,15.447913,1
-45.307407,48.258575,2
-45.86604,28.504427,2
-99.74014,-2.0401294,2
-34.541378,28.45135,2
-66.217865,24.156052,2
